Antibiotic,CASRN,level,name,Genus,MSC,PAF,Imputation
Gatifloxacin,112811-59-3,species,Pseudomonas aeruginosa,Pseudomonas,0.02071111946413307,0.68,FALSE
Gatifloxacin,112811-59-3,genus,Pseudomonas,Pseudomonas,0.02071111946413307,0.8125,FALSE
Gatifloxacin,112811-59-3,species,Salmonella enterica,Salmonella,0.00291580472623784,0.36,FALSE
Gatifloxacin,112811-59-3,genus,Salmonella,Salmonella,0.00291580472623784,0.4375,FALSE
Gatifloxacin,112811-59-3,species,Serratia marcescens,Serratia,0.00741245389523143,0.56,FALSE
Gatifloxacin,112811-59-3,genus,Serratia,Serratia,0.00741245389523143,0.6875,FALSE
Gatifloxacin,112811-59-3,species,Shigella spp,Shigella,0.00153689063100607,0.16,FALSE
Gatifloxacin,112811-59-3,genus,Shigella,Shigella,0.00153689063100607,0.1875,FALSE
Gatifloxacin,112811-59-3,species,Staphylococcus aureus,Staphylococcus,0.00474904128829555,0.44,FALSE
Gatifloxacin,112811-59-3,species,Staphylococcus coagulase negative,Staphylococcus,0.00280538827090008,0.28,FALSE
Gatifloxacin,112811-59-3,species,Staphylococcus epidermidis,Staphylococcus,0.00710876775988634,0.52,FALSE
Gatifloxacin,112811-59-3,species,Staphylococcus saprophyticus,Staphylococcus,0.02295468520095441,0.72,FALSE
Gatifloxacin,112811-59-3,genus,Staphylococcus,Staphylococcus,0.00682835587798903,0.625,FALSE
Gatifloxacin,112811-59-3,species,Stenotrophomonas maltophilia,Stenotrophomonas,0.00939860956784232,0.64,FALSE
Gatifloxacin,112811-59-3,genus,Stenotrophomonas,Stenotrophomonas,0.00939860956784232,0.75,FALSE
Gatifloxacin,112811-59-3,species,Streptococcus agalactiae,Streptococcus,0.05945131749329641,0.96,FALSE
Gatifloxacin,112811-59-3,species,Streptococcus pneumoniae,Streptococcus,0.03808568769346247,0.88,FALSE
Gatifloxacin,112811-59-3,species,Streptococcus pyogenes,Streptococcus,0.03544801672679606,0.84,FALSE
Gatifloxacin,112811-59-3,species,"Streptococcus, viridans group",Streptococcus,0.03826112811077201,0.92,FALSE
Gatifloxacin,112811-59-3,genus,Streptococcus,Streptococcus,0.04186183383657741,0.9375,FALSE
Gemifloxacin,175463-14-6,species,Bacteroides fragilis,Bacteroides,0.03065134291495985,1,FALSE
Gemifloxacin,175463-14-6,genus,Bacteroides,Bacteroides,0.03065134291495985,1,FALSE
Gemifloxacin,175463-14-6,species,Enterococcus faecalis,Enterococcus,0.00613881615668138,0.8235294117647058,FALSE
Gemifloxacin,175463-14-6,genus,Enterococcus,Enterococcus,0.00613881615668138,0.7272727272727273,FALSE
Gemifloxacin,175463-14-6,species,Haemophilus influenzae,Haemophilus,1.8480449956125052e-4,0.11764705882352941,FALSE
Gemifloxacin,175463-14-6,genus,Haemophilus,Haemophilus,1.8480449956125052e-4,0.18181818181818182,FALSE
Gemifloxacin,175463-14-6,species,Moraxella catarrhalis,Moraxella,0.0011359620635658,0.35294117647058826,FALSE
Gemifloxacin,175463-14-6,genus,Moraxella,Moraxella,0.0011359620635658,0.36363636363636365,FALSE
Gemifloxacin,175463-14-6,species,Neisseria gonorrhoeae,Neisseria,3.347422532092882e-5,0.058823529411764705,FALSE
Gemifloxacin,175463-14-6,species,Neisseria meningitidis,Neisseria,2.9133070409996406e-4,0.17647058823529413,FALSE
Gemifloxacin,175463-14-6,genus,Neisseria,Neisseria,9.875256772331064e-5,0.09090909090909091,FALSE
Gemifloxacin,175463-14-6,species,Proteus mirabilis,Proteus,0.00358393062532801,0.7058823529411765,FALSE
Gemifloxacin,175463-14-6,species,Proteus vulgaris,Proteus,0.00305356635151823,0.6470588235294118,FALSE
Gemifloxacin,175463-14-6,genus,Proteus,Proteus,0.00330813693242546,0.5454545454545454,FALSE
Gemifloxacin,175463-14-6,species,Pseudomonas aeruginosa,Pseudomonas,0.00794003332523599,0.8823529411764706,FALSE
Gemifloxacin,175463-14-6,genus,Pseudomonas,Pseudomonas,0.00794003332523599,0.8181818181818182,FALSE
Gemifloxacin,175463-14-6,species,Serratia marcescens,Serratia,0.00381813914974061,0.7647058823529411,FALSE
Gemifloxacin,175463-14-6,genus,Serratia,Serratia,0.00381813914974061,0.6363636363636364,FALSE
Gemifloxacin,175463-14-6,species,Staphylococcus aureus,Staphylococcus,5.624361896579571e-4,0.23529411764705882,FALSE
Gemifloxacin,175463-14-6,species,Staphylococcus coagulase negative,Staphylococcus,0.0010237027464455,0.29411764705882354,FALSE
Gemifloxacin,175463-14-6,species,Staphylococcus saprophyticus,Staphylococcus,0.00172872648208065,0.47058823529411764,FALSE
Gemifloxacin,175463-14-6,genus,Staphylococcus,Staphylococcus,9.984457443606176e-4,0.2727272727272727,FALSE
Gemifloxacin,175463-14-6,species,Stenotrophomonas maltophilia,Stenotrophomonas,0.01957226882267143,0.9411764705882353,FALSE
Gemifloxacin,175463-14-6,genus,Stenotrophomonas,Stenotrophomonas,0.01957226882267143,0.9090909090909091,FALSE
Gemifloxacin,175463-14-6,species,Streptococcus agalactiae,Streptococcus,0.00290657095913608,0.5882352941176471,FALSE
Gemifloxacin,175463-14-6,species,Streptococcus pneumoniae,Streptococcus,0.00147271383500881,0.4117647058823529,FALSE
Gemifloxacin,175463-14-6,species,Streptococcus pyogenes,Streptococcus,0.0019146819654087,0.5294117647058824,FALSE
Gemifloxacin,175463-14-6,genus,Streptococcus,Streptococcus,0.00201619243607348,0.45454545454545453,FALSE
Gentamicin,1403-66-3,species,Acinetobacter anitratus,Acinetobacter,0.05261450521039313,0.5789473684210527,FALSE
Gentamicin,1403-66-3,species,Acinetobacter baumannii,Acinetobacter,0.041160396615908,0.45614035087719296,FALSE
Gentamicin,1403-66-3,species,Acinetobacter calcoaceticus,Acinetobacter,0.05976331939673797,0.6140350877192983,FALSE
Gentamicin,1403-66-3,genus,Acinetobacter,Acinetobacter,0.05058323307703827,0.56,FALSE
Gentamicin,1403-66-3,species,Actinobaculum schaalii,Actinobaculum,0.03794623546728315,0.40350877192982454,FALSE
Gentamicin,1403-66-3,genus,Actinobaculum,Actinobaculum,0.03794623546728315,0.36,FALSE
Gentamicin,1403-66-3,species,Alcaligenes faecalis,Alcaligenes,0.16913044220399956,0.8421052631578947,FALSE
Gentamicin,1403-66-3,genus,Alcaligenes,Alcaligenes,0.16913044220399956,0.84,FALSE
Gentamicin,1403-66-3,species,Bifidobacterium longum,Bifidobacterium,0.9420882383557342,0.9824561403508771,FALSE
Gentamicin,1403-66-3,genus,Bifidobacterium,Bifidobacterium,0.9420882383557342,1,FALSE
Gentamicin,1403-66-3,species,Campylobacter coli,Campylobacter,0.02143449670887561,0.17543859649122806,FALSE
Gentamicin,1403-66-3,species,Campylobacter jejuni,Campylobacter,0.01925322984113169,0.14035087719298245,FALSE
Gentamicin,1403-66-3,genus,Campylobacter,Campylobacter,0.02031460783931019,0.16,FALSE
Gentamicin,1403-66-3,species,Citrobacter freundii,Citrobacter,0.03779176878689678,0.38596491228070173,FALSE
Gentamicin,1403-66-3,species,Citrobacter koseri,Citrobacter,0.02618571555094922,0.24561403508771928,FALSE
Gentamicin,1403-66-3,genus,Citrobacter,Citrobacter,0.03145798003084306,0.32,FALSE
Gentamicin,1403-66-3,species,Enterobacter agglomerans,Enterobacter,0.02463636368467918,0.21052631578947367,FALSE
Gentamicin,1403-66-3,species,Enterobacter cloacae,Enterobacter,0.03201431892334327,0.3333333333333333,FALSE
Gentamicin,1403-66-3,genus,Enterobacter,Enterobacter,0.02808409521620362,0.24,FALSE
Gentamicin,1403-66-3,species,Enterococcus faecalis,Enterococcus,0.6280808546199306,0.9649122807017544,FALSE
Gentamicin,1403-66-3,species,Enterococcus faecium,Enterococcus,0.5184065438372908,0.9473684210526315,FALSE
Gentamicin,1403-66-3,species,Enterococcus hirae,Enterococcus,0.42849088748708863,0.9122807017543859,FALSE
Gentamicin,1403-66-3,genus,Enterococcus,Enterococcus,0.5186517810092172,0.96,FALSE
Gentamicin,1403-66-3,species,Escherichia coli,Escherichia,0.03699264658901712,0.3684210526315789,FALSE
Gentamicin,1403-66-3,species,Escherichia coli ATCC 25922,Escherichia,0.04828685669967546,0.5087719298245614,FALSE
Gentamicin,1403-66-3,species,Escherichia coli NCTC 13846,Escherichia,0.05546548031534781,0.5964912280701754,FALSE
Gentamicin,1403-66-3,genus,Escherichia,Escherichia,0.04627243694855568,0.52,FALSE
Gentamicin,1403-66-3,species,Hafnia alvei,Hafnia,0.01987715304674883,0.15789473684210525,FALSE
Gentamicin,1403-66-3,genus,Hafnia,Hafnia,0.01987715304674883,0.12,FALSE
Gentamicin,1403-66-3,species,Klebsiella aerogenes,Klebsiella,0.04994591288721863,0.5263157894736842,FALSE
Gentamicin,1403-66-3,species,Klebsiella oxytoca,Klebsiella,0.04732333572906633,0.49122807017543857,FALSE
Gentamicin,1403-66-3,species,Klebsiella pneumoniae,Klebsiella,0.03972896742571665,0.42105263157894735,FALSE
Gentamicin,1403-66-3,genus,Klebsiella,Klebsiella,0.04545282291337244,0.48,FALSE
Gentamicin,1403-66-3,species,Lactobacillus lactis,Lactobacillus,0.12511112332346072,0.8070175438596491,FALSE
Gentamicin,1403-66-3,species,Lactobacillus plantarum,Lactobacillus,0.1370735955798396,0.8245614035087719,FALSE
Gentamicin,1403-66-3,species,Lactobacillus reuteri,Lactobacillus,0.12148175586206376,0.7894736842105263,FALSE
Gentamicin,1403-66-3,species,Lactobacillus rhamnosus,Lactobacillus,0.24810543019083153,0.8596491228070176,FALSE
Gentamicin,1403-66-3,genus,Lactobacillus,Lactobacillus,0.150781918423886,0.8,FALSE
Gentamicin,1403-66-3,species,Listeria monocytogenes,Listeria,0.04036279996920231,0.43859649122807015,FALSE
Gentamicin,1403-66-3,genus,Listeria,Listeria,0.04036279996920231,0.4,FALSE
Gentamicin,1403-66-3,species,Mannheimia haemolytica,Mannheimia,0.11254765410293004,0.7543859649122807,FALSE
Gentamicin,1403-66-3,genus,Mannheimia,Mannheimia,0.11254765410293004,0.76,FALSE
Gentamicin,1403-66-3,species,Moraxella catarrhalis,Moraxella,0.00591883897673229,0.07017543859649122,FALSE
Gentamicin,1403-66-3,genus,Moraxella,Moraxella,0.00591883897673229,0.04,FALSE
Gentamicin,1403-66-3,species,Morganella morganii,Morganella,0.05124731022076071,0.543859649122807,FALSE
Gentamicin,1403-66-3,genus,Morganella,Morganella,0.05124731022076071,0.6,FALSE
Gentamicin,1403-66-3,species,Neisseria gonorrhoeae,Neisseria,0.3318583005091114,0.8771929824561403,FALSE
Gentamicin,1403-66-3,genus,Neisseria,Neisseria,0.3318583005091114,0.92,FALSE
Gentamicin,1403-66-3,species,Pasteurella multocida,Pasteurella,0.08414471726907882,0.7192982456140351,FALSE
Gentamicin,1403-66-3,genus,Pasteurella,Pasteurella,0.08414471726907882,0.72,FALSE
Gentamicin,1403-66-3,species,Proteus mirabilis,Proteus,0.04691589122934662,0.47368421052631576,FALSE
Gentamicin,1403-66-3,species,Proteus vulgaris,Proteus,0.06001059209130748,0.631578947368421,FALSE
Gentamicin,1403-66-3,genus,Proteus,Proteus,0.05306081804085261,0.64,FALSE
Gentamicin,1403-66-3,species,Pseudomonas aeruginosa,Pseudomonas,0.08368778865648456,0.7017543859649122,FALSE
Gentamicin,1403-66-3,genus,Pseudomonas,Pseudomonas,0.08368778865648456,0.68,FALSE
Gentamicin,1403-66-3,species,Salmonella enterica,Salmonella,0.03040400897773058,0.2807017543859649,FALSE
Gentamicin,1403-66-3,genus,Salmonella,Salmonella,0.03040400897773058,0.28,FALSE
Gentamicin,1403-66-3,species,Serratia liquefaciens,Serratia,0.03140317182485383,0.2982456140350877,FALSE
Gentamicin,1403-66-3,species,Serratia marcescens,Serratia,0.0640692909860141,0.6491228070175439,FALSE
Gentamicin,1403-66-3,genus,Serratia,Serratia,0.04485508837947329,0.44,FALSE
Gentamicin,1403-66-3,species,Staphylococcus aureus,Staphylococcus,0.0314804765103355,0.3157894736842105,FALSE
Gentamicin,1403-66-3,species,Staphylococcus aureus MRSA,Staphylococcus,0.02759657822025764,0.2631578947368421,FALSE
Gentamicin,1403-66-3,species,Staphylococcus aureus MSSA,Staphylococcus,0.02274905644492216,0.19298245614035087,FALSE
Gentamicin,1403-66-3,species,Staphylococcus epidermidis,Staphylococcus,0.00820970513576812,0.12280701754385964,FALSE
Gentamicin,1403-66-3,species,Staphylococcus epidermidis MSSE,Staphylococcus,7.897643717049126e-4,0.017543859649122806,FALSE
Gentamicin,1403-66-3,species,Staphylococcus hominis,Staphylococcus,0.00133874932059923,0.03508771929824561,FALSE
Gentamicin,1403-66-3,species,Staphylococcus hyicus,Staphylococcus,0.00718884539617799,0.08771929824561403,FALSE
Gentamicin,1403-66-3,species,Staphylococcus intermedius,Staphylococcus,0.0334565590713633,0.3508771929824561,FALSE
Gentamicin,1403-66-3,species,Staphylococcus pseudintermedius,Staphylococcus,0.00742562745440382,0.10526315789473684,FALSE
Gentamicin,1403-66-3,species,Staphylococcus saprophyticus,Staphylococcus,0.00189557418393327,0.05263157894736842,FALSE
Gentamicin,1403-66-3,genus,Staphylococcus,Staphylococcus,0.00752315247699398,0.08,FALSE
Gentamicin,1403-66-3,species,Streptococcus agalactiae,Streptococcus,0.3962694844529828,0.8947368421052632,FALSE
Gentamicin,1403-66-3,species,Streptococcus anginosus,Streptococcus,0.11473316345520604,0.7719298245614035,FALSE
Gentamicin,1403-66-3,species,Streptococcus dysgalactiae,Streptococcus,0.10686446534957252,0.7368421052631579,FALSE
Gentamicin,1403-66-3,species,Streptococcus group G,Streptococcus,0.08079977505295254,0.6842105263157895,FALSE
Gentamicin,1403-66-3,species,Streptococcus oralis,Streptococcus,0.07855049983687436,0.6666666666666666,FALSE
Gentamicin,1403-66-3,species,Streptococcus pneumoniae,Streptococcus,1.502818174723718,1,FALSE
Gentamicin,1403-66-3,species,Streptococcus pyogenes,Streptococcus,0.4506606600820174,0.9298245614035088,FALSE
Gentamicin,1403-66-3,species,"Streptococcus, viridans group",Streptococcus,0.05151233602823664,0.5614035087719298,FALSE
Gentamicin,1403-66-3,genus,Streptococcus,Streptococcus,0.17945989901709034,0.88,FALSE
Gentamicin,1403-66-3,species,Yersinia enterocolitica,Yersinia,0.02571388416732453,0.22807017543859648,FALSE
Gentamicin,1403-66-3,genus,Yersinia,Yersinia,0.02571388416732453,0.2,FALSE
Imipenem,64221-86-9,species,Acinetobacter baumannii,Acinetobacter,0.01436030238867208,0.6111111111111112,FALSE
Imipenem,64221-86-9,species,Acinetobacter calcoaceticus,Acinetobacter,0.02894967512258818,0.75,FALSE
Imipenem,64221-86-9,species,Acinetobacter pittii,Acinetobacter,0.01920102047026222,0.6666666666666666,FALSE
Imipenem,64221-86-9,genus,Acinetobacter,Acinetobacter,0.01998529347300648,0.6551724137931034,FALSE
Imipenem,64221-86-9,species,Aeromonas hydrophila,Aeromonas,0.01220385477307212,0.5416666666666666,FALSE
Imipenem,64221-86-9,genus,Aeromonas,Aeromonas,0.01220385477307212,0.4827586206896552,FALSE
Imipenem,64221-86-9,species,Alcaligenes faecalis,Alcaligenes,0.03627798750256578,0.8055555555555556,FALSE
Imipenem,64221-86-9,genus,Alcaligenes,Alcaligenes,0.03627798750256578,0.7241379310344828,FALSE
Imipenem,64221-86-9,species,Bacteroides capillosus,Bacteroides,0.01398021042404854,0.5972222222222222,FALSE
Imipenem,64221-86-9,species,Bacteroides distasonis,Bacteroides,0.00808887607833266,0.4444444444444444,FALSE
Imipenem,64221-86-9,species,Bacteroides fragilis,Bacteroides,0.00566885161391094,0.3194444444444444,FALSE
Imipenem,64221-86-9,species,Bacteroides fragilis group,Bacteroides,0.00504027128848707,0.3055555555555556,FALSE
Imipenem,64221-86-9,species,Bacteroides ovatus,Bacteroides,0.00776600655612701,0.4166666666666667,FALSE
Imipenem,64221-86-9,species,Bacteroides thetaiotaomicron,Bacteroides,0.00728388256253198,0.3472222222222222,FALSE
Imipenem,64221-86-9,species,Bacteroides vulgatus,Bacteroides,0.00697720333312934,0.3333333333333333,FALSE
Imipenem,64221-86-9,genus,Bacteroides,Bacteroides,0.0074512230775605,0.3103448275862069,FALSE
Imipenem,64221-86-9,species,Campylobacter jejuni,Campylobacter,0.00357834217543145,0.2777777777777778,FALSE
Imipenem,64221-86-9,genus,Campylobacter,Campylobacter,0.00357834217543145,0.2413793103448276,FALSE
Imipenem,64221-86-9,species,Citrobacter freundii,Citrobacter,0.02827405808457986,0.7361111111111112,FALSE
Imipenem,64221-86-9,species,Citrobacter koseri,Citrobacter,0.00770413406751029,0.4027777777777778,FALSE
Imipenem,64221-86-9,genus,Citrobacter,Citrobacter,0.01475896792178154,0.5172413793103449,FALSE
Imipenem,64221-86-9,species,Clostridium difficile,Clostridium,0.23197816099823051,0.9722222222222222,FALSE
Imipenem,64221-86-9,species,Clostridium perfringens,Clostridium,0.00235906815622508,0.2361111111111111,FALSE
Imipenem,64221-86-9,genus,Clostridium,Clostridium,0.02339342413052399,0.6896551724137931,FALSE
Imipenem,64221-86-9,species,Enterobacter agglomerans,Enterobacter,0.03145147446518175,0.7638888888888888,FALSE
Imipenem,64221-86-9,species,Enterobacter cloacae,Enterobacter,0.01027465493788979,0.4861111111111111,FALSE
Imipenem,64221-86-9,species,Enterobacter dissolvens,Enterobacter,0.01223351340159898,0.5555555555555556,FALSE
Imipenem,64221-86-9,genus,Enterobacter,Enterobacter,0.01581198835958904,0.5517241379310345,FALSE
Imipenem,64221-86-9,species,Enterococcus avium,Enterococcus,0.03325887805768873,0.7777777777777778,FALSE
Imipenem,64221-86-9,species,Enterococcus casseliflavus,Enterococcus,0.02185587804321681,0.6944444444444444,FALSE
Imipenem,64221-86-9,species,Enterococcus faecalis,Enterococcus,0.05322650884785419,0.8888888888888888,FALSE
Imipenem,64221-86-9,species,Enterococcus faecium,Enterococcus,0.03429523856937374,0.7916666666666666,FALSE
Imipenem,64221-86-9,species,Enterococcus gallinarum,Enterococcus,0.04887681881434042,0.875,FALSE
Imipenem,64221-86-9,genus,Enterococcus,Enterococcus,0.03650800648514222,0.7586206896551724,FALSE
Imipenem,64221-86-9,species,Escherichia coli,Escherichia,0.00503257656931632,0.2916666666666667,FALSE
Imipenem,64221-86-9,species,Escherichia coli ATCC 25922,Escherichia,0.00750845198736348,0.375,FALSE
Imipenem,64221-86-9,species,Escherichia coli NCTC 13846,Escherichia,0.00728689233074853,0.3611111111111111,FALSE
Imipenem,64221-86-9,genus,Escherichia,Escherichia,0.00650570526310804,0.27586206896551724,FALSE
Imipenem,64221-86-9,species,Haemophilus influenzae,Haemophilus,0.01119894745314455,0.5138888888888888,FALSE
Imipenem,64221-86-9,species,Haemophilus parainfluenzae,Haemophilus,0.00901581010238482,0.4583333333333333,FALSE
Imipenem,64221-86-9,genus,Haemophilus,Haemophilus,0.01004826271472523,0.3448275862068966,FALSE
Imipenem,64221-86-9,species,Klebsiella aerogenes,Klebsiella,0.02682960885213945,0.7222222222222222,FALSE
Imipenem,64221-86-9,species,Klebsiella oxytoca,Klebsiella,0.00767151085610299,0.3888888888888889,FALSE
Imipenem,64221-86-9,species,Klebsiella pneumoniae,Klebsiella,0.00798239363491829,0.4305555555555556,FALSE
Imipenem,64221-86-9,species,Klebsiella pneumoniae ATCC 700603,Klebsiella,0.01131389426355971,0.5277777777777778,FALSE
Imipenem,64221-86-9,genus,Klebsiella,Klebsiella,0.01167643121467165,0.4482758620689655,FALSE
Imipenem,64221-86-9,species,Moraxella catarrhalis,Moraxella,0.0016703398515926001,0.18055555555555555,FALSE
Imipenem,64221-86-9,genus,Moraxella,Moraxella,0.0016703398515926001,0.13793103448275862,FALSE
Imipenem,64221-86-9,species,Morganella morganii,Morganella,0.08817043561923558,0.9444444444444444,FALSE
Imipenem,64221-86-9,genus,Morganella,Morganella,0.08817043561923558,0.9310344827586207,FALSE
Imipenem,64221-86-9,species,Mycobacterium abscessus,Mycobacterium,0.5574408333369518,0.9861111111111112,FALSE
Imipenem,64221-86-9,genus,Mycobacterium,Mycobacterium,0.5574408333369518,0.9655172413793104,FALSE
Imipenem,64221-86-9,species,Neisseria gonorrhoeae,Neisseria,0.00286433279714846,0.2638888888888889,FALSE
Imipenem,64221-86-9,genus,Neisseria,Neisseria,0.00286433279714846,0.20689655172413793,FALSE
Imipenem,64221-86-9,species,Nocardia cyriacigeorgica,Nocardia,0.01886821021843546,0.6527777777777778,FALSE
Imipenem,64221-86-9,species,Nocardia takedensis,Nocardia,NA,NA,FALSE
